ID,id_article,id_experiment,publication_year,Authors,language,document_type,doi,Book_DOI,Commentaires,experiment_type,control_Land_Use,control_type,control_Comment,control_species,control_NB_species,control_N_Woody,control_N_herb,control_N2_fixing,treatment_Land_Use,NEW_treatment_type,main_culture,Notes,treatment_species,treatment_NB_species,treatment_N_Woody,treatment_N_herb,treatment_N2_fixing,density,Organic_management,info,Confunding_factors,country,latitude,longitude,Y_(WGS84),X_(WGS84),altitude,precipitation,temperature,climate,soil_type,soil_depth_start,soil_depth_end,Thickness,Bulk_density_C,Coarse_fragment_C,Bulk_density_T,Coarse_fragment_T,Design,time_since_conversion,history,history_C,history_T,control_replicate_nb,treatment_replicate_nb,Table/Fig,Transformation,soc_unit_control,...60,control_soc_mean,control_soc_sd,control_soc_sd_F,control_soc_mean_T_ha,control_soc_sd_T_ha,treatment_soc_mean,treatment_soc_sd,treatment_soc_sd_F,treatment_soc_mean_T_ha,treatment_soc_sd_T_ha,delta_stock_C.yr,delta_stock_T.yr,Keep_ratio,Ratio,Ratio_vi,Keep_rate,Crate,Crate_vi,...79,delta_stock_T,Temperature_Wordclim,Precipitation_Wordclim,ETP_Wordclim,FAO_Climate,MEAN_depth,depth_diff,Depthfrom_zero,MEAN_depthD,lon,lat,main_culture2,NEW_treatment_type2,diff_species,diff_species_class,Grouped_Design,History_reclass,depth_group,treatment_soc_sd_T_ha_imputed,control_soc_sd_T_ha_imputed,seq_rate,seq_rate_sd,seq_rate_vi
1032,164,1031,2005,Jairo Rojas Molina,Spanish,MSc thesis,https://repositorio.catie.ac.cr/bitstream/handle/11554/689/Secuestro_de_carbono.pdf?sequence=1&isAllowed=y,NA,NA,LMP,Grassland,Full sun,NA,Hyparrhenia rufa,1,0,1,0,Grassland,SilvoPasture,Pasture,NA,"Hyparrhenia rufa,Pithecellobium saman",2,1,1,1,NA,NA,NA,NA,Costa Rica,10°28'37''N,85°9'5''W,10.4769444444444,-85.1513888888889,50,1500,28,NA,Cambisols,0,20,20,119,45,119,45,RCBD,4.5,Pastures,pasture,pasture,2,2,Figure 19,NA,t C ha-1,Done,"64,02","19,63","19,63",64.02,19.63,"62,46","22,08","22,08",62.46,22.08,NA,NA,YES,"-0,02469261257",#VALUE!,YES,"-0,3470085467",NA,NA,NA,261,103,1962,Tropical Moist,10,20,TRUE,"(5,10]",-85.1513888888889,10.4769444444444,Pasture,SilvoPasture,1,A:<0/+1,Randomized Designs,Grassland,"[0,15)",FALSE,FALSE,-0.34666666666666557,6.565391115069015,43.10436049382716
1033,164,1032,2005,Jairo Rojas Molina,Spanish,MSc thesis,https://repositorio.catie.ac.cr/bitstream/handle/11554/689/Secuestro_de_carbono.pdf?sequence=1&isAllowed=y,NA,NA,LMP,Grassland,Full sun,NA,Hyparrhenia rufa,1,0,1,0,Grassland,SilvoPasture,Pasture,NA,"Hyparrhenia rufa,Pithecellobium saman",2,1,1,1,NA,NA,NA,NA,Costa Rica,10°28'37''N,85°9'5''W,10.4769444444444,-85.1513888888889,50,1500,28,NA,Cambisols,20,40,20,119,45,119,45,RCBD,4.5,Pastures,pasture,pasture,2,2,Figure 19,NA,t C ha-1,Done,"29,00","11,38","11,38",29,11.38,"23,65","4,68","4,68",23.65,4.68,NA,NA,YES,"-0,2040953562",#VALUE!,YES,"-1,189743589",NA,NA,NA,261,103,1962,Tropical Moist,30,20,FALSE,"(25,50]",-85.1513888888889,10.4769444444444,Pasture,SilvoPasture,1,A:<0/+1,Randomized Designs,Grassland,"[30,45)",FALSE,FALSE,-1.188888888888889,2.7343882336540433,7.4768790123456785
1034,164,1033,2005,Jairo Rojas Molina,Spanish,MSc thesis,https://repositorio.catie.ac.cr/bitstream/handle/11554/689/Secuestro_de_carbono.pdf?sequence=1&isAllowed=y,NA,NA,LMP,Grassland,Full sun,NA,Hyparrhenia rufa,1,0,1,0,Grassland,SilvoPasture,Pasture,NA,"Hyparrhenia rufa,Pithecellobium saman",2,1,1,1,NA,NA,NA,NA,Costa Rica,10°28'37''N,85°9'5''W,10.4769444444444,-85.1513888888889,50,1500,28,NA,Cambisols,40,60,20,119,45,119,45,RCBD,4.5,Pastures,pasture,pasture,2,2,Figure 19,NA,t C ha-1,Done,"19,85","13,38","13,38",19.85,13.38,"16,95","3,35","3,35",16.95,3.35,NA,NA,YES,"-0,1579030295",#VALUE!,YES,"-0,6444444444",NA,NA,NA,261,103,1962,Tropical Moist,50,20,FALSE,"(25,50]",-85.1513888888889,10.4769444444444,Pasture,SilvoPasture,1,A:<0/+1,Randomized Designs,Grassland,"[45,55)",FALSE,FALSE,-0.6444444444444449,3.0651115219474985,9.394908641975311
1035,164,1034,2005,Jairo Rojas Molina,Spanish,MSc thesis,https://repositorio.catie.ac.cr/bitstream/handle/11554/689/Secuestro_de_carbono.pdf?sequence=1&isAllowed=y,NA,NA,LMP,Grassland,Full sun,NA,Hyparrhenia rufa,1,0,1,0,Grassland,SilvoPasture,Pasture,NA,"Hyparrhenia rufa,Dalbergia retusa",2,1,1,1,NA,NA,NA,NA,Costa Rica,10°28'37''N,85°9'5''W,10.4769444444444,-85.1513888888889,50,1500,28,NA,Cambisols,0,20,20,119,45,119,45,RCBD,4.5,Pastures,pasture,pasture,2,2,Figure 19,NA,t C ha-1,Done,"64,02","19,63","19,63",64.02,19.63,"62,02","15,84","15,84",62.02,15.84,NA,NA,YES,"-0,03186110195",#VALUE!,YES,"-0,4461538444",NA,NA,NA,261,103,1962,Tropical Moist,10,20,TRUE,"(5,10]",-85.1513888888889,10.4769444444444,Pasture,SilvoPasture,1,A:<0/+1,Randomized Designs,Grassland,"[0,15)",FALSE,FALSE,-0.44444444444444287,5.605299520636644,31.419382716049387
1036,164,1035,2005,Jairo Rojas Molina,Spanish,MSc thesis,https://repositorio.catie.ac.cr/bitstream/handle/11554/689/Secuestro_de_carbono.pdf?sequence=1&isAllowed=y,NA,NA,LMP,Grassland,Full sun,NA,Hyparrhenia rufa,1,0,1,0,Grassland,SilvoPasture,Pasture,NA,"Hyparrhenia rufa,Dalbergia retusa",2,1,1,1,NA,NA,NA,NA,Costa Rica,10°28'37''N,85°9'5''W,10.4769444444444,-85.1513888888889,50,1500,28,NA,Cambisols,20,40,20,119,45,119,45,RCBD,4.5,Pastures,pasture,pasture,2,2,Figure 19,NA,t C ha-1,Done,"29,00","11,38","11,38",29,11.38,"27,88","6,69","6,69",27.88,6.69,NA,NA,YES,"-0,03922071332",#VALUE!,YES,"-0,2478632489",NA,NA,NA,261,103,1962,Tropical Moist,30,20,FALSE,"(25,50]",-85.1513888888889,10.4769444444444,Pasture,SilvoPasture,1,A:<0/+1,Randomized Designs,Grassland,"[30,45)",FALSE,FALSE,-0.2488888888888891,2.933505887180637,8.605456790123457
1037,164,1036,2005,Jairo Rojas Molina,Spanish,MSc thesis,https://repositorio.catie.ac.cr/bitstream/handle/11554/689/Secuestro_de_carbono.pdf?sequence=1&isAllowed=y,NA,NA,LMP,Grassland,Full sun,NA,Hyparrhenia rufa,1,0,1,0,Grassland,SilvoPasture,Pasture,NA,"Hyparrhenia rufa,Dalbergia retusa",2,1,1,1,NA,NA,NA,NA,Costa Rica,10°28'37''N,85°9'5''W,10.4769444444444,-85.1513888888889,50,1500,28,NA,Cambisols,40,60,20,119,45,119,45,RCBD,4.5,Pastures,pasture,pasture,2,2,Figure 19,NA,t C ha-1,Done,"19,85","13,38","13,38",19.85,13.38,"23,65","4,68","4,68",23.65,4.68,NA,NA,YES,"0,1748027247",#VALUE!,YES,"0,8427350444",NA,NA,NA,261,103,1962,Tropical Moist,50,20,FALSE,"(25,50]",-85.1513888888889,10.4769444444444,Pasture,SilvoPasture,1,A:<0/+1,Randomized Designs,Grassland,"[45,55)",FALSE,FALSE,0.8444444444444438,3.1499700174939935,9.92231111111111
1038,164,1037,2005,Jairo Rojas Molina,Spanish,MSc thesis,https://repositorio.catie.ac.cr/bitstream/handle/11554/689/Secuestro_de_carbono.pdf?sequence=1&isAllowed=y,NA,NA,LMP,Grassland,Full sun,NA,Hyparrhenia rufa,1,0,1,0,Grassland,SilvoPasture,Pasture,NA,"Hyparrhenia rufa,Diphysa robinioides",2,1,1,1,NA,NA,NA,NA,Costa Rica,10°28'37''N,85°9'5''W,10.4769444444444,-85.1513888888889,50,1500,28,NA,Cambisols,0,20,20,119,45,119,45,RCBD,6,Pastures,pasture,pasture,2,2,Figure 19,NA,t C ha-1,Done,"64,02","19,63","19,63",64.02,19.63,"50,64","2,01","2,01",50.64,2.01,NA,NA,YES,"-0,2345321982",#VALUE!,YES,"-2,974358973",NA,NA,NA,261,103,1962,Tropical Moist,10,20,TRUE,"(5,10]",-85.1513888888889,10.4769444444444,Pasture,SilvoPasture,1,A:<0/+1,Randomized Designs,Grassland,"[0,15)",FALSE,FALSE,-2.229999999999999,3.28877298969962,10.816027777777776
1039,164,1038,2005,Jairo Rojas Molina,Spanish,MSc thesis,https://repositorio.catie.ac.cr/bitstream/handle/11554/689/Secuestro_de_carbono.pdf?sequence=1&isAllowed=y,NA,NA,LMP,Grassland,Full sun,NA,Hyparrhenia rufa,1,0,1,0,Grassland,SilvoPasture,Pasture,NA,"Hyparrhenia rufa,Diphysa robinioides",2,1,1,1,NA,NA,NA,NA,Costa Rica,10°28'37''N,85°9'5''W,10.4769444444444,-85.1513888888889,50,1500,28,NA,Cambisols,20,40,20,119,45,119,45,RCBD,4.5,Pastures,pasture,pasture,2,2,Figure 19,NA,t C ha-1,Done,"29,00","11,38","11,38",29,11.38,"25,65","3,79","3,79",25.65,3.79,NA,NA,YES,"-0,1226023222",#VALUE!,YES,"-0,7435897444",NA,NA,NA,261,103,1962,Tropical Moist,30,20,FALSE,"(25,50]",-85.1513888888889,10.4769444444444,Pasture,SilvoPasture,1,A:<0/+1,Randomized Designs,Grassland,"[30,45)",FALSE,FALSE,-0.7444444444444448,2.6654487959723814,7.104617283950618
1040,164,1039,2005,Jairo Rojas Molina,Spanish,MSc thesis,https://repositorio.catie.ac.cr/bitstream/handle/11554/689/Secuestro_de_carbono.pdf?sequence=1&isAllowed=y,NA,NA,LMP,Grassland,Full sun,NA,Hyparrhenia rufa,1,0,1,0,Grassland,SilvoPasture,Pasture,NA,"Hyparrhenia rufa,Diphysa robinioides",2,1,1,1,NA,NA,NA,NA,Costa Rica,10°28'37''N,85°9'5''W,10.4769444444444,-85.1513888888889,50,1500,28,NA,Cambisols,40,60,20,119,45,119,45,RCBD,4.5,Pastures,pasture,pasture,2,2,Figure 19,NA,t C ha-1,Done,"19,85","13,38","13,38",19.85,13.38,"20,30","0,89","0,89",20.3,0.89,NA,NA,YES,"0,02222313698",#VALUE!,YES,"0,0991453",NA,NA,NA,261,103,1962,Tropical Moist,50,20,FALSE,"(25,50]",-85.1513888888889,10.4769444444444,Pasture,SilvoPasture,1,A:<0/+1,Randomized Designs,Grassland,"[45,55)",FALSE,FALSE,0.09999999999999984,2.9799038844388637,8.879827160493829
1041,165,1040,2012,Ángel Oswaldo Jadán Maza,Spanish,MSc thesis,https://repositorio.catie.ac.cr/bitstream/handle/11554/5241/Influencia_del_uso_de_la_tierra.pdf?sequence=1&isAllowed=y,NA,NA,LMP,Cropland,Full sun,NA,"Manihot esculenta,Musa × paradisiaca",2,0,1,0,Cropland,Other,"Banana, cocoa",NA,"Manihot esculenta,Musa × paradisiaca,guava Psidium guajava,Bactris gasipaes,Persea americana,porotón,huanchaso,uvilla,paso,avio,Theobroma cacao,Theobroma cacao,pitón,Annona cherimola,Citrus × aurantium,Oenocarpus bataua,Mauritia flexuosa,Ilex guayusa,Inga edulis,Selenicereus undatus,limón – mandarina,lima,Chrysophyllum cainito,Laurus nobilis,Cedrela",25,12,3,1,NA,NA,NA,NA,Ecuador,0°32'32''S,77°37'39''W,0.542222,-77.6275,700,95,28,NA,Andosols,0,30,30,73,0,73,0,CI,20.6,NA,unknown,unknown,7,6,Table 16,SE,t C ha-1,Done,"45,80","6,4 SE","16,93",45.8,16.93,"64,70","9,2 SE","22,54",64.7,22.54,NA,NA,YES,"0,3454771104","0,0397460517",YES,"0,9174757282",NA,NA,NA,106,95,826,Tropical Dry,15,30,TRUE,"(10,15]",-77.6275,0.542222,Cocoa/Coffee,Other,23,C+2+,Control-Impact Designs,Unknown/mixed,"[15,30)",FALSE,FALSE,0.9174757281553401,1.3684469463453175,1.8726470449618242
1042,165,1041,2012,Ángel Oswaldo Jadán Maza,Spanish,MSc thesis,https://repositorio.catie.ac.cr/bitstream/handle/11554/5241/Influencia_del_uso_de_la_tierra.pdf?sequence=1&isAllowed=y,NA,NA,LMP,Cropland,Full sun,NA,Theobroma cacao,1,1,0,0,Cropland,Other,Cocoa,NA,"Theobroma cacao,Laurus nobilis,Cedrela,ahuano,chucho,Chlorophora tinctoria,sangre,Terminalia amazonia,Myroxylon balsamum,avio,Chrysophyllum cainito,Theobroma cacao,Annona cherimola,Bactris gasipaes,guava Psidium guajava,Ilex guayusa,Mauritia flexuosa,paso,porotón,uvilla,Persea americana,lima,limón-mandarina,Citrus × aurantium",24,13,1,1,NA,NA,NA,NA,Ecuador,0°32'32''S,77°37'39''W,0.542222,-77.6275,700,95,28,NA,Andosols,0,30,30,73,0,73,0,CI,20.7,NA,unknown,unknown,7,15,Table 16,SE,t C ha-1,Done,"74,90","6,8 SE","17,99",74.9,17.99,"69,20","4,9 SE","18,98",69.2,18.98,NA,NA,YES,"-0,0791530279","0,01325635923",YES,"-0,2753623188",NA,NA,NA,106,95,826,Tropical Dry,15,30,TRUE,"(10,15]",-77.6275,0.542222,Cocoa/Coffee,Other,23,C+2+,Control-Impact Designs,Unknown/mixed,"[15,30)",FALSE,FALSE,-0.2753623188405799,1.2633385972512732,1.5960244113048145
1043,165,1042,2012,Ángel Oswaldo Jadán Maza,Spanish,MSc thesis,https://repositorio.catie.ac.cr/bitstream/handle/11554/5241/Influencia_del_uso_de_la_tierra.pdf?sequence=1&isAllowed=y,NA,NA,LMP,Cropland,Full sun,NA,Theobroma cacao,1,1,0,0,Cropland,Other,Cocoa,NA,"Theobroma cacao,Cedrela,Laurus nobilis,pigue,tamburo,yuyun,avio,Chrysophyllum cainito,Theobroma cacao,Annona cherimola,Bactris gasipaes,guava Psidium guajava,Ilex guayusa,Mauritia flexuosa,paso,porotón,uvilla,Persea americana,Citrus",19,11,0,0,NA,NA,NA,NA,Ecuador,0°32'32''S,77°37'39''W,0.542222,-77.6275,700,95,28,NA,Andosols,0,30,30,73,0,73,0,CI,21.4,NA,unknown,unknown,8,11,Table 16,SE,t C ha-1,Done,"73,60","8,9 SE","25,17",73.6,25.17,"65,10","7,1 SE","23,55",65.1,23.55,NA,NA,YES,"-0,1227204765","0,02651732636",YES,"-0,3971962617",NA,NA,NA,106,95,826,Tropical Dry,15,30,TRUE,"(10,15]",-77.6275,0.542222,Cocoa/Coffee,Other,18,C+2+,Control-Impact Designs,Unknown/mixed,"[15,30)",FALSE,FALSE,-0.39719626168224303,1.610714111068031,2.5943999475936774
1056,166,1055,2004,John Jairo Zuluaga Peláez,Spanish,MSc thesis,https://repositorio.catie.ac.cr/bitstream/handle/11554/4822/Dinamica_de_la_materia_organica.pdf?sequence=1&isAllowed=y,NA,NA,LMP,Cropland,Full sun,NA,Coffea arabica,1,1,0,0,Cropland,Shaded perennial,Coffee,NA,"Coffea arabica,Erythrina poeppigiana",2,2,0,1,NA,YES,NA,NA,Costa Rica,9°53'44''N,83°40'7''W,9.89555555555556,-83.6686111111111,600,2651,21.8,NA,Acrisols,0,10,10,119,45,119,45,CI,2.5,NA,unknown,unknown,4,4,Cuadro 10,EXtractool,%,Done,"2,72",0.328 SDMax,"0,33",30.91,3.73,"3,26",0.328 SDMax,"0,33",37.05,3.73,NA,NA,YES,"0,1810953151","0,006166149564",YES,30.12,NA,NA,NA,187,94,1592,Tropical Wet,5,10,TRUE,"(0,5]",-83.6686111111111,9.89555555555556,Cocoa/Coffee,Shaded perennial,1,A:<0/+1,Control-Impact Designs,Unknown/mixed,"[0,15)",FALSE,FALSE,2.4559999999999986,2.1100066350606577,4.452127999999999
1057,166,1056,2004,John Jairo Zuluaga Peláez,Spanish,MSc thesis,https://repositorio.catie.ac.cr/bitstream/handle/11554/4822/Dinamica_de_la_materia_organica.pdf?sequence=1&isAllowed=y,NA,NA,LMP,Cropland,Full sun,NA,Coffea arabica,1,1,0,0,Cropland,Shaded perennial,Coffee,NA,"Coffea arabica,Erythrina poeppigiana",2,2,0,1,NA,YES,NA,NA,Costa Rica,9°53'44''N,83°40'7''W,9.89555555555556,-83.6686111111111,600,2651,21.8,NA,Acrisols,0,10,10,119,45,119,45,CI,2.5,NA,unknown,unknown,4,4,Cuadro 10,EXtractool,%,Done,"2,72",0.328 SDMax,"0,33",30.91,3.73,"3,42",0.328 SDMax,"0,33",38.87,3.73,NA,NA,YES,"0,2290086708","0,005934891583",YES,30.12,NA,NA,NA,187,94,1592,Tropical Wet,5,10,TRUE,"(0,5]",-83.6686111111111,9.89555555555556,Cocoa/Coffee,Shaded perennial,1,A:<0/+1,Control-Impact Designs,Unknown/mixed,"[0,15)",FALSE,FALSE,3.183999999999999,2.1100066350606577,4.452127999999999
1058,166,1057,2004,John Jairo Zuluaga Peláez,Spanish,MSc thesis,https://repositorio.catie.ac.cr/bitstream/handle/11554/4822/Dinamica_de_la_materia_organica.pdf?sequence=1&isAllowed=y,NA,NA,LMP,Cropland,Full sun,NA,Coffea arabica,1,1,0,0,Cropland,Shaded perennial,Coffee,NA,"Coffea arabica,Erythrina poeppigiana",2,2,0,1,NA,YES,NA,NA,Costa Rica,9°53'44''N,83°40'7''W,9.89555555555556,-83.6686111111111,600,2651,21.8,NA,Acrisols,0,10,10,119,45,119,45,CI,2.5,NA,unknown,unknown,4,4,Cuadro 10,EXtractool,%,Done,"2,72",0.328 SDMax,"0,33",30.91,3.73,"2,85",0.328 SDMax,"0,33",32.39,3.73,NA,NA,YES,"0,04668711397","0,006946676406",YES,30.12,NA,NA,NA,187,94,1592,Tropical Wet,5,10,TRUE,"(0,5]",-83.6686111111111,9.89555555555556,Cocoa/Coffee,Shaded perennial,1,A:<0/+1,Control-Impact Designs,Unknown/mixed,"[0,15)",FALSE,FALSE,0.5920000000000002,2.1100066350606577,4.452127999999999
1059,166,1058,2004,John Jairo Zuluaga Peláez,Spanish,MSc thesis,https://repositorio.catie.ac.cr/bitstream/handle/11554/4822/Dinamica_de_la_materia_organica.pdf?sequence=1&isAllowed=y,NA,NA,LMP,Cropland,Full sun,NA,Coffea arabica,1,1,0,0,Cropland,Shaded perennial,Coffee,NA,"Coffea arabica,Erythrina poeppigiana",2,2,0,1,NA,NO,NA,NA,Costa Rica,9°53'44''N,83°40'7''W,9.89555555555556,-83.6686111111111,600,2651,21.8,NA,Acrisols,0,10,10,119,45,119,45,CI,2.5,NA,unknown,unknown,4,4,Cuadro 10,EXtractool,%,Done,"2,72",0.328 SDMax,"0,33",30.91,3.73,"3,11",0.328 SDMax,"0,33",35.34,3.73,NA,NA,YES,"0,1339908459","0,006416162459",YES,30.12,NA,NA,NA,187,94,1592,Tropical Wet,5,10,TRUE,"(0,5]",-83.6686111111111,9.89555555555556,Cocoa/Coffee,Shaded perennial,1,A:<0/+1,Control-Impact Designs,Unknown/mixed,"[0,15)",FALSE,FALSE,1.7720000000000014,2.1100066350606577,4.452127999999999
1060,166,1059,2004,John Jairo Zuluaga Peláez,Spanish,MSc thesis,https://repositorio.catie.ac.cr/bitstream/handle/11554/4822/Dinamica_de_la_materia_organica.pdf?sequence=1&isAllowed=y,NA,NA,LMP,Cropland,Full sun,NA,Coffea arabica,1,1,0,0,Cropland,Shaded perennial,Coffee,NA,"Coffea arabica,Erythrina poeppigiana",2,2,0,1,NA,NO,NA,NA,Costa Rica,9°53'44''N,83°40'7''W,9.89555555555556,-83.6686111111111,600,2651,21.8,NA,Acrisols,0,10,10,119,45,119,45,CI,2.5,NA,unknown,unknown,4,4,Cuadro 10,EXtractool,%,Done,"2,72",0.328 SDMax,"0,33",30.91,3.73,"2,83",0.328 SDMax,"0,33",32.16,3.73,NA,NA,YES,"0,03964483135","0,006993644554",YES,30.12,NA,NA,NA,187,94,1592,Tropical Wet,5,10,TRUE,"(0,5]",-83.6686111111111,9.89555555555556,Cocoa/Coffee,Shaded perennial,1,A:<0/+1,Control-Impact Designs,Unknown/mixed,"[0,15)",FALSE,FALSE,0.49999999999999856,2.1100066350606577,4.452127999999999
1061,166,1060,2004,John Jairo Zuluaga Peláez,Spanish,MSc thesis,https://repositorio.catie.ac.cr/bitstream/handle/11554/4822/Dinamica_de_la_materia_organica.pdf?sequence=1&isAllowed=y,NA,NA,LMP,Cropland,Full sun,NA,Coffea arabica,1,1,0,0,Cropland,Shaded perennial,Coffee,NA,"Coffea arabica,Erythrina poeppigiana",2,2,0,1,NA,NO,NA,NA,Costa Rica,9°53'44''N,83°40'7''W,9.89555555555556,-83.6686111111111,600,2651,21.8,NA,Acrisols,0,10,10,119,45,119,45,CI,2.5,NA,unknown,unknown,4,4,Cuadro 10,EXtractool,%,Done,"2,72",0.328 SDMax,"0,33",30.91,3.73,"2,72",0.328 SDMax,"0,33",30.91,3.73,NA,NA,YES,0,"0,007270761246",YES,30.12,NA,NA,NA,187,94,1592,Tropical Wet,5,10,TRUE,"(0,5]",-83.6686111111111,9.89555555555556,Cocoa/Coffee,Shaded perennial,1,A:<0/+1,Control-Impact Designs,Unknown/mixed,"[0,15)",FALSE,FALSE,0,2.1100066350606577,4.452127999999999
1062,166,1061,2004,John Jairo Zuluaga Peláez,Spanish,MSc thesis,https://repositorio.catie.ac.cr/bitstream/handle/11554/4822/Dinamica_de_la_materia_organica.pdf?sequence=1&isAllowed=y,NA,NA,LMP,Cropland,Full sun,NA,Coffea arabica,1,1,0,0,Cropland,Shaded perennial,Coffee,NA,"Coffea arabica,Erythrina poeppigiana",2,2,0,1,NA,YES,NA,NA,Costa Rica,9°53'44''N,83°40'7''W,9.89555555555556,-83.6686111111111,600,2651,21.8,NA,Acrisols,0,10,10,119,45,119,45,CI,4,NA,unknown,unknown,4,4,Cuadro 12,EXtractool,%,Done,"3,40",0.27 SDmax,"0,27",38.64,3.07,"4,27",0.27 SDmax,"0,27",48.53,3.07,NA,NA,YES,"0,2278383956","0,002576123811",YES,"2,47177875",NA,NA,NA,187,94,1592,Tropical Wet,5,10,TRUE,"(0,5]",-83.6686111111111,9.89555555555556,Cocoa/Coffee,Shaded perennial,1,A:<0/+1,Control-Impact Designs,Unknown/mixed,"[0,15)",FALSE,FALSE,2.4725,1.0854089091213504,1.1781125
1063,166,1062,2004,John Jairo Zuluaga Peláez,Spanish,MSc thesis,https://repositorio.catie.ac.cr/bitstream/handle/11554/4822/Dinamica_de_la_materia_organica.pdf?sequence=1&isAllowed=y,NA,NA,LMP,Cropland,Full sun,NA,Coffea arabica,1,1,0,0,Cropland,Shaded perennial,Coffee,NA,"Coffea arabica,Erythrina poeppigiana",2,2,0,1,NA,YES,NA,NA,Costa Rica,9°53'44''N,83°40'7''W,9.89555555555556,-83.6686111111111,600,2651,21.8,NA,Acrisols,0,10,10,119,45,119,45,CI,4,NA,unknown,unknown,4,4,Cuadro 12,EXtractool,%,Done,"3,40",0.27 SDmax,"0,27",38.64,3.07,"4,12",0.27 SDmax,"0,27",46.82,3.07,NA,NA,YES,"0,1920777317","0,002650232746",YES,"2,04561",NA,NA,NA,187,94,1592,Tropical Wet,5,10,TRUE,"(0,5]",-83.6686111111111,9.89555555555556,Cocoa/Coffee,Shaded perennial,1,A:<0/+1,Control-Impact Designs,Unknown/mixed,"[0,15)",FALSE,FALSE,2.045,1.0854089091213504,1.1781125
1064,166,1063,2004,John Jairo Zuluaga Peláez,Spanish,MSc thesis,https://repositorio.catie.ac.cr/bitstream/handle/11554/4822/Dinamica_de_la_materia_organica.pdf?sequence=1&isAllowed=y,NA,NA,LMP,Cropland,Full sun,NA,Coffea arabica,1,1,0,0,Cropland,Shaded perennial,Coffee,NA,"Coffea arabica,Erythrina poeppigiana",2,2,0,1,NA,YES,NA,NA,Costa Rica,9°53'44''N,83°40'7''W,9.89555555555556,-83.6686111111111,600,2651,21.8,NA,Acrisols,0,10,10,119,45,119,45,CI,4,NA,unknown,unknown,4,4,Cuadro 12,EXtractool,%,Done,"3,40",0.27 SDmax,"0,27",38.64,3.07,"3,81",0.27 SDmax,"0,27",43.3,3.07,NA,NA,YES,"0,1138537575","0,002832059604",YES,"1,16486125",NA,NA,NA,187,94,1592,Tropical Wet,5,10,TRUE,"(0,5]",-83.6686111111111,9.89555555555556,Cocoa/Coffee,Shaded perennial,1,A:<0/+1,Control-Impact Designs,Unknown/mixed,"[0,15)",FALSE,FALSE,1.1649999999999991,1.0854089091213504,1.1781125
1065,166,1064,2004,John Jairo Zuluaga Peláez,Spanish,MSc thesis,https://repositorio.catie.ac.cr/bitstream/handle/11554/4822/Dinamica_de_la_materia_organica.pdf?sequence=1&isAllowed=y,NA,NA,LMP,Cropland,Full sun,NA,Coffea arabica,1,1,0,0,Cropland,Shaded perennial,Coffee,NA,"Coffea arabica,Erythrina poeppigiana",2,2,0,1,NA,NO,NA,NA,Costa Rica,9°53'44''N,83°40'7''W,9.89555555555556,-83.6686111111111,600,2651,21.8,NA,Acrisols,0,10,10,119,45,119,45,CI,4,NA,unknown,unknown,4,4,Cuadro 12,EXtractool,%,Done,"3,40",0.27 SDmax,"0,27",38.64,3.07,"3,49",0.27 SDmax,"0,27",39.66,3.07,NA,NA,YES,"0,02612630459","0,003072850227",YES,"0,25570125",NA,NA,NA,187,94,1592,Tropical Wet,5,10,TRUE,"(0,5]",-83.6686111111111,9.89555555555556,Cocoa/Coffee,Shaded perennial,1,A:<0/+1,Control-Impact Designs,Unknown/mixed,"[0,15)",FALSE,FALSE,0.254999999999999,1.0854089091213504,1.1781125
1066,166,1065,2004,John Jairo Zuluaga Peláez,Spanish,MSc thesis,https://repositorio.catie.ac.cr/bitstream/handle/11554/4822/Dinamica_de_la_materia_organica.pdf?sequence=1&isAllowed=y,NA,NA,LMP,Cropland,Full sun,NA,Coffea arabica,1,1,0,0,Cropland,Shaded perennial,Coffee,NA,"Coffea arabica,Erythrina poeppigiana",2,2,0,1,NA,NO,NA,NA,Costa Rica,9°53'44''N,83°40'7''W,9.89555555555556,-83.6686111111111,600,2651,21.8,NA,Acrisols,0,10,10,119,45,119,45,CI,4,NA,unknown,unknown,4,4,Cuadro 12,EXtractool,%,Done,"3,40",0.27 SDmax,"0,27",38.64,3.07,"3,42",0.27 SDmax,"0,27",38.87,3.07,NA,NA,YES,"0,005865119452","0,003134728839",YES,"0,0568225",NA,NA,NA,187,94,1592,Tropical Wet,5,10,TRUE,"(0,5]",-83.6686111111111,9.89555555555556,Cocoa/Coffee,Shaded perennial,1,A:<0/+1,Control-Impact Designs,Unknown/mixed,"[0,15)",FALSE,FALSE,0.05749999999999922,1.0854089091213504,1.1781125
